"",player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url,#,Unnamed: 1,Overall Score,Potential Score,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
2247,272622,Issa Diop,931,Fc Fulham,France,France,Toulouse,1997-01-09,Defender,Centre-Back,Right,194,15000000.0,35000000.0,firsteleven ISM,2027-06-30,GB1,Issa,Diop,issa-diop,https://img.a.transfermarkt.technology/portrait/header/272622-1660565295.jpg?lm=1,2022,https://www.transfermarkt.co.uk/issa-diop/profil/spieler/272622,928,927,77,82,194,92,26,Right,57.0,78.5,64.333333,55.666667,65.000000,43.125,9.2
2248,257785,Gokhan Sazdagi,3205,Kayserispor,Turkey,Turkey,Istanbul,1994-09-20,Attack,Left Winger,Right,180,400000.0,800000.0,MEC Management,2025-06-30,TR1,Gökhan,Sazdagi,gokhan-sazdagi,https://img.a.transfermarkt.technology/portrait/header/257785-1669739269.png?lm=1,2022,https://www.transfermarkt.co.uk/gokhan-sazdagi/profil/spieler/257785,9544,9543,65,65,179,72,28,Right,66.5,37.0,53.833333,63.333333,60.285714,57.750,9.8
2249,206746,Kenny Tete,931,Fc Fulham,Netherlands,Netherlands,Amsterdam,1995-10-09,Defender,Right-Back,Right,180,7000000.0,10000000.0,Rafaela Pimenta,2024-06-30,GB1,Kenny,Tete,kenny-tete,https://img.a.transfermarkt.technology/portrait/header/206746-1599577236.jpg?lm=1,2022,https://www.transfermarkt.co.uk/kenny-tete/profil/spieler/206746,1648,1647,75,76,180,71,27,Right,67.5,74.5,66.666667,70.666667,72.857143,50.250,10.2
2250,324321,Bernard Mensah,3205,Kayserispor,Ghana,Ghana,Accra,1994-10-17,Attack,Attacking Midfield,Right,180,2500000.0,5000000.0,Talent&Family,2023-06-30,TR1,Bernard,Mensah,bernard-mensah,https://img.a.transfermarkt.technology/portrait/header/324321-1669740573.png?lm=1,2022,https://www.transfermarkt.co.uk/bernard-mensah/profil/spieler/324321,3305,3304,72,72,180,65,28,Right,75.5,52.0,66.833333,69.000000,70.000000,68.875,12.2
2251,672933,Yaw Ackah,3205,Kayserispor,Ghana,Ghana,Accra,1999-06-01,Midfield,Central Midfield,Right,169,550000.0,900000.0,Talent&Family,2023-06-30,TR1,Yaw,Ackah,yaw-ackah,https://img.a.transfermarkt.technology/portrait/header/672933-1669740669.png?lm=1,2022,https://www.transfermarkt.co.uk/yaw-ackah/profil/spieler/672933,7385,7384,67,71,169,65,23,Right,66.5,66.0,67.333333,55.666667,69.142857,45.500,7.6
2252,243725,Olivier Kemen,3205,Kayserispor,Cameroon,Cameroon,Douala,1996-07-20,Midfield,Central Midfield,Right,175,1400000.0,1600000.0,Sport Cover,2024-06-30,TR1,Olivier,Kemen,olivier-kemen,https://img.a.transfermarkt.technology/portrait/header/243725-1669740244.png?lm=1,2022,https://www.transfermarkt.co.uk/olivier-kemen/profil/spieler/243725,4919,4918,70,73,177,76,26,Right,71.5,68.5,69.333333,64.333333,79.285714,60.750,10.2
2253,699005,Anthony Uzodimma,3205,Kayserispor,Nigeria,Nigeria,Eziala,1999-04-17,Midfield,Defensive Midfield,Right,176,375000.0,750000.0,NaN,2024-06-30,TR1,Anthony,Uzodimma,anthony-uzodimma,https://img.a.transfermarkt.technology/portrait/header/699005-1669741373.png?lm=1,2022,https://www.transfermarkt.co.uk/anthony-uzodimma/profil/spieler/699005,14123,14122,61,68,176,79,23,Right,66.0,61.0,57.333333,58.666667,63.714286,53.250,11.8
2254,263546,Joseph Attamah,3205,Kayserispor,Ghana,Ghana,Accra,1994-05-22,Midfield,Defensive Midfield,Right,180,875000.0,2250000.0,NaN,2023-06-30,TR1,Joseph,Attamah,joseph-attamah,https://img.a.transfermarkt.technology/portrait/header/263546-1669738993.png?lm=1,2022,https://www.transfermarkt.co.uk/joseph-attamah/profil/spieler/263546,6551,6550,68,68,180,80,28,Right,60.5,70.0,58.500000,56.333333,70.428571,50.375,9.2
2255,177031,Emrah Bassan,3205,Kayserispor,Turkey,Turkey,Kocaeli,1992-04-17,Attack,Right Winger,Left,177,1300000.0,4600000.0,Ergezen Menajerlik & Danışmanl,2023-06-30,TR1,Emrah,Bassan,emrah-bassan,https://img.a.transfermarkt.technology/portrait/header/177031-1669740081.png?lm=1,2022,https://www.transfermarkt.co.uk/emrah-bassan/profil/spieler/177031,4162,4161,71,71,177,66,30,Left,71.5,18.5,58.000000,69.666667,71.285714,67.000,11.4
2256,11530,Lionel Carole,3205,Kayserispor,France,France,Montreuil,1991-04-12,Defender,Left-Back,Left,182,1700000.0,3500000.0,PREMIER'ART,2023-06-30,TR1,Lionel,Carole,lionel-carole,https://img.a.transfermarkt.technology/portrait/header/11530-1669739628.png?lm=1,2022,https://www.transfermarkt.co.uk/lionel-carole/profil/spieler/11530,5060,5059,70,70,182,78,31,Left,67.5,70.5,64.166667,65.000000,72.857143,45.750,12.0
2257,889613,Arif Kocaman,3205,Kayserispor,Turkey,Turkey,Kütahya,2003-09-14,Defender,Centre-Back,Left,186,175000.0,175000.0,MAC Management,2026-06-30,TR1,Arif,Kocaman,arif-kocaman,https://img.a.transfermarkt.technology/portrait/header/889613-1669741219.png?lm=1,2022,https://www.transfermarkt.co.uk/arif-kocaman/profil/spieler/889613,17105,17104,54,64,184,72,19,Left,36.5,56.0,44.833333,34.666667,58.714286,28.750,9.8
2258,72476,Bernd Leno,931,Fc Fulham,Germany,Germany,Bietigheim-Bissingen,1992-03-04,Goalkeeper,NaN,Right,190,10000000.0,35000000.0,fair-sport GmbH,2025-06-30,GB1,Bernd,Leno,bernd-leno,https://img.a.transfermarkt.technology/portrait/header/72476-1642711733.jpg?lm=1,2022,https://www.transfermarkt.co.uk/bernd-leno/profil/spieler/72476,491,490,80,80,190,83,31,Right,25.5,16.5,42.666667,35.666667,55.285714,17.750,79.0
2259,119269,Shane Duffy,931,Fc Fulham,Ireland,Northern Ireland,Derry,1992-01-01,Defender,Centre-Back,Right,193,2500000.0,12000000.0,CAA Base Ltd,2023-06-30,GB1,Shane,Duffy,shane-duffy,https://img.a.transfermarkt.technology/portrait/header/119269-1660565353.jpg?lm=1,2022,https://www.transfermarkt.co.uk/shane-duffy/profil/spieler/119269,2254,2253,74,74,193,76,31,Right,50.0,73.5,63.833333,53.000000,51.285714,47.125,11.2
2260,163053,Mame Thiam,3205,Kayserispor,Senegal,Senegal,Nguidile,1992-10-09,Attack,Left Winger,Right,185,2700000.0,3000000.0,Ediz Balkan,2024-06-30,TR1,Mame,Thiam,mame-thiam,https://img.a.transfermarkt.technology/portrait/header/163053-1669738455.png?lm=1,2022,https://www.transfermarkt.co.uk/mame-thiam/profil/spieler/163053,3370,3369,72,72,185,79,30,Right,72.5,21.0,60.666667,64.333333,72.571429,65.875,11.2
2261,176961,Salih Dursun,6646,Fatih Karagumruk,Turkey,Turkey,Sakarya,1991-07-12,Defender,Right-Back,Right,188,300000.0,3500000.0,PASS,2023-06-30,TR1,Salih,Dursun,salih-dursun,https://img.a.transfermarkt.technology/portrait/header/176961-1666267545.png?lm=1,2022,https://www.transfermarkt.co.uk/salih-dursun/profil/spieler/176961,11451,11450,64,64,188,79,31,Right,57.0,64.0,59.833333,57.666667,61.000000,47.625,10.4
2262,282560,Ramazan Civelek,3205,Kayserispor,Turkey,Turkey,Istanbul,1996-01-22,Attack,Right Winger,Right,171,1200000.0,1200000.0,NaN,2025-06-30,TR1,Ramazan,Civelek,ramazan-civelek,https://img.a.transfermarkt.technology/portrait/header/282560-1669738527.png?lm=1,2022,https://www.transfermarkt.co.uk/ramazan-civelek/profil/spieler/282560,7778,7777,67,68,171,65,27,Right,69.5,64.5,61.166667,64.333333,70.428571,55.625,11.2
2263,618898,Erencan Yardimci,11282,Alanyaspor,Turkey,Turkey,Kocaeli,2002-02-04,Attack,Centre-Forward,Right,188,350000.0,450000.0,Cenk Melih Yazıcı,2023-06-30,TR1,Erencan,Yardimci,erencan-yardimci,https://img.a.transfermarkt.technology/portrait/header/618898-1669802842.png?lm=1,2022,https://www.transfermarkt.co.uk/erencan-yardimci/profil/spieler/618898,14132,14131,61,70,188,78,21,Right,61.0,20.5,50.166667,46.000000,63.571429,58.875,8.8
2264,242638,Efthymios Koulouris,11282,Alanyaspor,Greece,Greece,Skydra,1996-03-06,Attack,Centre-Forward,Right,186,1000000.0,5000000.0,Vassilis Panagiotakis,2023-06-30,TR1,Efthymios,Koulouris,efthymios-koulouris,https://img.a.transfermarkt.technology/portrait/header/242638-1660641581.png?lm=1,2022,https://www.transfermarkt.co.uk/efthymios-koulouris/profil/spieler/242638,5817,5816,69,71,186,82,27,Right,68.0,15.5,51.666667,54.333333,68.571429,63.750,9.0
2265,184816,Ahmed Hassan,11282,Alanyaspor,Egypt,Egypt,Kairo,1993-03-05,Attack,Centre-Forward,Right,191,3000000.0,5000000.0,CAA Base Ltd,2023-06-30,TR1,NaN,Ahmed Hassan,ahmed-hassan,https://img.a.transfermarkt.technology/portrait/header/184816-1669802583.png?lm=1,2022,https://www.transfermarkt.co.uk/ahmed-hassan/profil/spieler/184816,2739,2738,73,73,191,78,30,Right,70.0,24.0,67.500000,52.000000,63.142857,68.625,12.4
2266,56046,Daniel Candeias,11282,Alanyaspor,Portugal,Portugal,Fornos de Algodres,1988-02-25,Attack,Right Winger,Right,177,300000.0,3000000.0,PromoSport,2023-06-30,TR1,Daniel,Candeias,daniel-candeias,https://img.a.transfermarkt.technology/portrait/header/56046-1669801921.png?lm=1,2022,https://www.transfermarkt.co.uk/daniel-candeias/profil/spieler/56046,4252,4251,71,71,177,78,35,Right,71.5,55.5,67.500000,69.333333,73.428571,65.000,10.6
2267,45214,Cenk Gonen,3205,Kayserispor,Turkey,Turkey,Izmir,1988-02-21,Goalkeeper,NaN,Right,190,50000.0,5000000.0,Foot & Ball,2023-06-30,TR1,Cenk,Gönen,cenk-gonen,https://img.a.transfermarkt.technology/portrait/header/45214-1669738941.png?lm=1,2022,https://www.transfermarkt.co.uk/cenk-gonen/profil/spieler/45214,11688,11687,64,64,190,84,35,Right,14.5,14.5,34.333333,22.000000,45.142857,18.375,64.2
2268,232895,Zinedine Ferhat,11282,Alanyaspor,Algeria,Algeria,Bordj Menaïel,1993-03-01,Attack,Right Winger,Right,180,3000000.0,8000000.0,GFOOT,2024-06-30,TR1,Zinedine,Ferhat,zinedine-ferhat,https://img.a.transfermarkt.technology/portrait/header/232895-1669801210.png?lm=1,2022,https://www.transfermarkt.co.uk/zinedine-ferhat/profil/spieler/232895,3996,3995,71,71,180,70,30,Right,70.0,28.5,56.500000,68.666667,76.714286,63.875,12.0
2269,60799,Wilson Eduardo,11282,Alanyaspor,Angola,Portugal,Massarelos,1990-07-08,Attack,Left Winger,Right,179,1100000.0,6000000.0,PR10,2023-06-30,TR1,Wilson,Eduardo,wilson-eduardo,https://img.a.transfermarkt.technology/portrait/header/60799-1669801054.png?lm=1,2022,https://www.transfermarkt.co.uk/wilson-eduardo/profil/spieler/60799,3525,3524,72,72,179,77,32,Right,74.0,28.0,62.333333,69.000000,71.000000,74.375,11.2
2270,361032,Bilal Bayazit,3205,Kayserispor,Turkey,Netherlands,Amsterdam,1999-04-08,Goalkeeper,NaN,Right,185,800000.0,800000.0,NG360,2027-06-30,TR1,Bilal,Bayazit,bilal-bayazit,https://img.a.transfermarkt.technology/portrait/header/361032-1669737668.png?lm=1,2022,https://www.transfermarkt.co.uk/bilal-bayazit/profil/spieler/361032,7544,7543,67,77,185,76,23,Right,12.0,10.5,27.833333,13.333333,32.285714,15.000,65.6
2271,294767,Majid Hosseini,3205,Kayserispor,Iran,Iran,Tehran,1996-06-20,Defender,Centre-Back,Right,187,3000000.0,3000000.0,GBST,2023-06-30,TR1,Majid,Hosseini,majid-hosseini,https://img.a.transfermarkt.technology/portrait/header/294767-1669740477.png?lm=1,2022,https://www.transfermarkt.co.uk/majid-hosseini/profil/spieler/294767,5480,5479,69,72,187,76,26,Right,48.0,70.5,53.833333,54.000000,67.285714,37.750,11.2
2272,50655,Efecan Karaca,11282,Alanyaspor,Turkey,Turkey,Istanbul,1989-11-16,Attack,Right Winger,Right,169,1500000.0,2000000.0,Cenk Melih Yazıcı,2025-06-30,TR1,Efecan,Karaca,efecan-karaca,https://img.a.transfermarkt.technology/portrait/header/50655-1669801698.png?lm=1,2022,https://www.transfermarkt.co.uk/efecan-karaca/profil/spieler/50655,1968,1967,74,74,166,56,33,Right,75.0,38.5,62.166667,71.000000,68.714286,60.250,10.8
2273,658293,Mert Yusuf Torlak,11282,Alanyaspor,Turkey,Germany,Nürnberg,2002-07-18,Attack,Attacking Midfield,Right,173,100000.0,175000.0,1K Sportmanagement,2027-06-30,TR1,Mert Yusuf,Torlak,mert-yusuf-torlak,https://img.a.transfermarkt.technology/portrait/header/658293-1669798728.png?lm=1,2022,https://www.transfermarkt.co.uk/mert-yusuf-torlak/profil/spieler/658293,16651,16650,56,68,173,67,20,Right,61.5,32.5,46.333333,53.666667,57.000000,48.250,10.2
2274,272631,Arnaud Lusamba,11282,Alanyaspor,DR Congo,France,Metz,1997-01-04,Midfield,Central Midfield,Right,180,1700000.0,3000000.0,P&P Sport Management S.A.M.,2025-06-30,TR1,Arnaud,Lusamba,arnaud-lusamba,https://img.a.transfermarkt.technology/portrait/header/272631-1669798130.png?lm=1,2022,https://www.transfermarkt.co.uk/arnaud-lusamba/profil/spieler/272631,4849,4848,70,73,180,74,26,Right,73.5,64.5,66.166667,70.333333,76.142857,63.000,9.8
2275,422203,Umut Gunes,11282,Alanyaspor,Turkey,Germany,Albstadt,2000-03-16,Midfield,Central Midfield,Left,177,2500000.0,2800000.0,Cenk Melih Yazıcı,2023-06-30,TR1,Umut,Günes,umut-gunes,https://img.a.transfermarkt.technology/portrait/header/422203-1669740726.png?lm=1,2022,https://www.transfermarkt.co.uk/umut-gunes/profil/spieler/422203,8478,8477,66,74,177,74,22,Left,65.5,60.5,63.000000,61.333333,63.857143,48.875,11.0
2276,63342,Leroy Fer,11282,Alanyaspor,Netherlands,Netherlands,Zoetermeer,1990-01-05,Midfield,Defensive Midfield,Right,188,600000.0,8500000.0,Wasserman,2023-06-30,TR1,Leroy,Fer,leroy-fer,https://img.a.transfermarkt.technology/portrait/header/63342-1669740399.png?lm=1,2022,https://www.transfermarkt.co.uk/leroy-fer/profil/spieler/63342,2289,2288,74,74,188,78,33,Right,72.5,71.5,71.000000,73.333333,68.857143,64.375,12.2
2277,327402,Efkan Bekiroglu,11282,Alanyaspor,Turkey,Germany,Dachau,1995-09-14,Midfield,Central Midfield,Right,185,2300000.0,2300000.0,CAA Stellar,2023-06-30,TR1,Efkan,Bekiroglu,efkan-bekiroglu,https://img.a.transfermarkt.technology/portrait/header/327402-1669741017.png?lm=1,2022,https://www.transfermarkt.co.uk/efkan-bekiroglu/profil/spieler/327402,7499,7498,67,68,185,84,27,Right,70.5,48.5,63.333333,66.333333,67.285714,59.875,11.4
2278,430579,Idrissa Doumbia,11282,Alanyaspor,Cote d'Ivoire,Cote d'Ivoire,Yamoussoukro,1998-04-14,Midfield,Defensive Midfield,Right,187,1900000.0,4500000.0,Nomi Sports,2023-06-30,TR1,Idrissa,Doumbia,idrissa-doumbia,https://img.a.transfermarkt.technology/portrait/header/430579-1669803557.png?lm=1,2022,https://www.transfermarkt.co.uk/idrissa-doumbia/profil/spieler/430579,3845,3844,71,75,187,80,24,Right,71.5,67.0,68.666667,68.000000,68.857143,50.500,10.4
2279,505969,Yunus Bahadir,11282,Alanyaspor,Turkey,Belgium,Liège,2002-08-07,Defender,Right-Back,Right,180,250000.0,250000.0,A-GROUP,2025-06-30,TR1,Yunus,Bahadir,yunus-bahadir,https://img.a.transfermarkt.technology/portrait/header/505969-1669740085.png?lm=1,2022,https://www.transfermarkt.co.uk/yunus-bahadir/profil/spieler/505969,16316,16315,57,67,180,70,20,Right,55.5,60.0,51.000000,47.000000,61.000000,30.000,10.8
2280,751392,Cagan Kayra Erciyas,11282,Alanyaspor,Turkey,Turkey,Hatay,2003-02-04,Defender,Right-Back,Right,0,150000.0,150000.0,NaN,2026-06-30,TR1,Kayra,Erciyas,kayra-erciyas,https://img.a.transfermarkt.technology/portrait/header/751392-1669803384.png?lm=1,2022,https://www.transfermarkt.co.uk/kayra-erciyas/profil/spieler/751392,16900,16899,55,67,178,75,20,Right,45.5,58.5,45.000000,38.666667,58.142857,33.375,9.6
2281,655898,Ahmet Gulay,11282,Alanyaspor,Turkey,Turkey,Trabzon,2003-01-13,Defender,Left-Back,Left,174,375000.0,400000.0,Cenk Melih Yazıcı,2023-06-30,TR1,Ahmet,Gülay,ahmet-gulay,https://img.a.transfermarkt.technology/portrait/header/655898-1669739655.png?lm=1,2022,https://www.transfermarkt.co.uk/ahmet-gulay/profil/spieler/655898,13177,13176,62,69,174,70,20,Left,61.0,60.0,55.500000,60.000000,62.571429,43.750,10.6
2282,652426,Yusuf Ozdemir,11282,Alanyaspor,Turkey,Turkey,Istanbul,2001-01-10,Defender,Left-Back,Left,181,400000.0,400000.0,Cenk Melih Yazıcı,2025-06-30,TR1,Yusuf,Özdemir,yusuf-ozdemir,https://img.a.transfermarkt.technology/portrait/header/652426-1669739324.png?lm=1,2022,https://www.transfermarkt.co.uk/yusuf-ozdemir/profil/spieler/652426,13033,13032,62,71,181,73,22,Left,62.0,60.0,48.333333,59.000000,68.428571,42.375,9.2
2283,181410,Jure Balkovec,11282,Alanyaspor,Slovenia,Slovenia,Novo Mesto,1994-09-09,Defender,Left-Back,Left,185,2200000.0,2600000.0,Nussi Foundation,2024-06-30,TR1,Jure,Balkovec,jure-balkovec,https://img.a.transfermarkt.technology/portrait/header/181410-1669738600.png?lm=1,2022,https://www.transfermarkt.co.uk/jure-balkovec/profil/spieler/181410,3833,3832,71,71,185,74,28,Left,65.5,71.5,61.333333,66.000000,69.714286,61.250,11.0
2284,364567,Joher Khadim Rassoul,11282,Alanyaspor,Senegal,Senegal,Dakar,1995-12-31,Defender,Centre-Back,Left,187,1100000.0,1600000.0,NaN,2023-06-30,TR1,Khadim,Rassoul,khadim-rassoul,https://img.a.transfermarkt.technology/portrait/header/364567-1669720473.png?lm=1,2022,https://www.transfermarkt.co.uk/khadim-rassoul/profil/spieler/364567,5730,5729,69,70,187,81,27,Right,63.0,68.5,64.000000,61.666667,71.857143,48.625,11.2
2285,548270,Furkan Bayir,11282,Alanyaspor,Turkey,Turkey,Izmir,2000-02-09,Defender,Centre-Back,Right,188,1500000.0,1500000.0,Cenk Melih Yazıcı,2025-06-30,TR1,Furkan,Bayir,furkan-bayir,https://img.a.transfermarkt.technology/portrait/header/548270-1669720224.png?lm=1,2022,https://www.transfermarkt.co.uk/furkan-bayir/profil/spieler/548270,13054,13053,62,70,188,80,23,Right,43.0,64.0,49.500000,45.666667,60.000000,35.125,10.2
2286,112648,Dimitrios Kolovetsios,3205,Kayserispor,Greece,Greece,Larisa,1991-10-16,Defender,Centre-Back,Right,183,600000.0,1250000.0,Prosport International,2023-06-30,TR1,Dimitrios,Kolovetsios,dimitrios-kolovetsios,https://img.a.transfermarkt.technology/portrait/header/112648-1669738872.png?lm=1,2022,https://www.transfermarkt.co.uk/dimitrios-kolovetsios/profil/spieler/112648,7540,7539,67,67,183,77,31,Left,47.0,68.0,61.166667,51.666667,62.000000,36.500,11.6
2287,299839,Yavuz Aygun,11282,Alanyaspor,Turkey,Turkey,Trabzon,1996-06-27,Goalkeeper,NaN,Both,193,25000.0,75000.0,NaN,2024-06-30,TR1,Yavuz,Aygün,yavuz-aygun,https://img.a.transfermarkt.technology/portrait/header/299839-1676911308.jpg?lm=1,2022,https://www.transfermarkt.co.uk/yavuz-aygun/profil/spieler/299839,12514,12513,63,68,193,86,26,Right,14.0,13.5,30.833333,21.333333,45.857143,13.875,62.8
2288,616467,Yusuf Karagoz,11282,Alanyaspor,Turkey,Turkey,Hatay,1999-10-05,Goalkeeper,NaN,Right,195,100000.0,100000.0,Cenk Melih Yazıcı,2027-06-30,TR1,Yusuf,Karagöz,yusuf-karagoz,https://img.a.transfermarkt.technology/portrait/header/616467-1669803916.png?lm=1,2022,https://www.transfermarkt.co.uk/yusuf-karagoz/profil/spieler/616467,15333,15332,59,68,195,85,23,Right,15.0,11.5,27.833333,19.333333,31.571429,14.250,59.6
2289,205657,Runar Alex Runarsson,11282,Alanyaspor,Iceland,Iceland,Reykjavík,1995-02-18,Goalkeeper,NaN,Right,186,1200000.0,4500000.0,CAA Stellar,2023-06-30,TR1,Rúnar Alex,Rúnarsson,runar-alex-runarsson,https://img.a.transfermarkt.technology/portrait/header/205657-1669656280.png?lm=1,2022,https://www.transfermarkt.co.uk/runar-alex-runarsson/profil/spieler/205657,4019,4018,71,73,186,76,28,Right,22.5,17.0,35.333333,30.000000,49.285714,21.000,71.6
2290,149716,Ivan Cavaleiro,11282,Alanyaspor,Portugal,Portugal,Vila Franca de Xira,1993-10-18,Attack,Left Winger,Right,175,2000000.0,12000000.0,Gestifute,2023-06-30,TR1,Ivan,Cavaleiro,ivan-cavaleiro,https://img.a.transfermarkt.technology/portrait/header/149716-1669800161.png?lm=1,2022,https://www.transfermarkt.co.uk/ivan-cavaleiro/profil/spieler/149716,3401,3400,72,72,175,73,29,Right,73.5,39.0,61.500000,65.000000,72.857143,67.750,12.4
2291,360412,Jordy Caicedo,2381,Sivasspor,Ecuador,Ecuador,Machala,1997-11-18,Attack,Centre-Forward,Right,187,2000000.0,2000000.0,NaN,2023-06-30,TR1,Jordy,Caicedo,jordy-caicedo,https://img.a.transfermarkt.technology/portrait/header/360412-1624292179.png?lm=1,2022,https://www.transfermarkt.co.uk/jordy-caicedo/profil/spieler/360412,5229,5228,69,73,181,82,25,Right,64.5,30.0,59.000000,37.000000,66.857143,59.625,8.0
2292,253290,Karol Angielski,2381,Sivasspor,Poland,Poland,Kielce,1996-03-20,Attack,Centre-Forward,Left,181,2000000.0,2000000.0,INNfootball,2025-06-30,TR1,Karol,Angielski,karol-angielski,https://img.a.transfermarkt.technology/portrait/header/253290-1665498933.jpg?lm=1,2022,https://www.transfermarkt.co.uk/karol-angielski/profil/spieler/253290,7935,7934,67,69,177,70,26,Left,63.0,15.0,53.833333,52.000000,75.714286,61.750,11.4
2293,131506,Samu Saiz,2381,Sivasspor,Spain,Spain,Madrid,1991-01-22,Attack,Left Winger,Right,174,900000.0,3500000.0,BelestSport,2024-06-30,TR1,Samu,Saiz,samu-saiz,https://img.a.transfermarkt.technology/portrait/header/131506-1544623207.jpg?lm=1,2022,https://www.transfermarkt.co.uk/samu-saiz/profil/spieler/131506,2260,2259,74,74,174,68,32,Right,77.5,25.0,61.000000,73.000000,76.714286,72.375,12.4
2294,28140,Max Alain Gradel,2381,Sivasspor,Cote d'Ivoire,Cote d'Ivoire,Abidjan,1987-11-30,Attack,Left Winger,Right,175,2100000.0,9000000.0,NaN,2024-06-30,TR1,Max,Gradel,max-gradel,https://img.a.transfermarkt.technology/portrait/header/28140-1665498731.jpg?lm=1,2022,https://www.transfermarkt.co.uk/max-gradel/profil/spieler/28140,1375,1374,76,76,175,70,35,Right,78.5,37.5,69.833333,69.333333,72.571429,72.500,10.6
2295,85127,Hakan Arslan,2381,Sivasspor,Turkey,Turkey,Istanbul,1988-07-18,Midfield,Central Midfield,Right,186,600000.0,2500000.0,NaN,2024-06-30,TR1,Hakan,Arslan,hakan-arslan,https://img.a.transfermarkt.technology/portrait/header/85127-1665498587.jpg?lm=1,2022,https://www.transfermarkt.co.uk/hakan-arslan/profil/spieler/85127,4000,3999,71,71,186,76,34,Right,71.5,70.5,70.166667,64.666667,67.857143,64.125,12.4
2296,158946,Erdogan Yesilyurt,2381,Sivasspor,Turkey,Germany,Euskirchen,1993-11-06,Attack,Right Winger,Both,178,2000000.0,2000000.0,NaN,2025-06-30,TR1,Erdogan,Yesilyurt,erdogan-yesilyurt,https://img.a.transfermarkt.technology/portrait/header/158946-1665498819.jpg?lm=1,2022,https://www.transfermarkt.co.uk/erdogan-yesilyurt/profil/spieler/158946,9146,9145,66,66,175,72,29,Right,69.0,42.0,52.000000,67.000000,67.857143,49.875,13.0
2297,158022,Fredrik Ulvestad,2381,Sivasspor,Norway,Norway,Ålesund,1992-06-17,Midfield,Central Midfield,Right,183,1500000.0,2000000.0,BHM Sports Agency,2023-06-30,TR1,Fredrik,Ulvestad,fredrik-ulvestad,https://img.a.transfermarkt.technology/portrait/header/158022-1665498505.jpg?lm=1,2022,https://www.transfermarkt.co.uk/fredrik-ulvestad/profil/spieler/158022,4227,4226,71,71,183,84,30,Right,70.0,65.0,67.833333,67.333333,70.714286,64.125,11.6
2298,99327,Isaac Cofie,2381,Sivasspor,Ghana,Ghana,Accra,1991-09-20,Midfield,Defensive Midfield,Right,184,500000.0,3000000.0,Arthurlegacy Sports M.L.,2023-06-30,TR1,Carlos Isaac,Cofie,isaac-cofie,https://img.a.transfermarkt.technology/portrait/header/99327-1665498382.jpg?lm=1,2022,https://www.transfermarkt.co.uk/isaac-cofie/profil/spieler/99327,6948,6947,68,68,184,75,31,Right,62.0,69.5,67.166667,62.000000,70.285714,61.500,9.6
2299,124422,Robin Yalcin,2381,Sivasspor,Germany,Germany,Deggendorf,1994-01-25,Midfield,Defensive Midfield,Right,185,850000.0,2000000.0,o2football,2023-06-30,TR1,Robin,Yalcin,robin-yalcin,https://img.a.transfermarkt.technology/portrait/header/124422-1665498246.jpg?lm=1,2022,https://www.transfermarkt.co.uk/robin-yalcin/profil/spieler/124422,6841,6840,68,68,183,77,29,Right,68.0,67.0,62.500000,64.333333,67.571429,49.250,11.2
2300,216608,Alaaddin Okumus,2381,Sivasspor,Turkey,Turkey,Ankara,1995-08-23,Defender,Right-Back,Right,175,150000.0,400000.0,OneTwo Sports Management,2024-06-30,TR1,Alaaddin,Okumus,alaaddin-okumus,https://img.a.transfermarkt.technology/portrait/header/216608-1665498203.jpg?lm=1,2022,https://www.transfermarkt.co.uk/alaaddin-okumus/profil/spieler/216608,10072,10071,65,65,175,70,27,Right,64.5,65.5,53.166667,61.666667,65.428571,52.250,11.8
2301,288858,Murat Paluli,2381,Sivasspor,Turkey,Turkey,Erzurum,1994-08-09,Defender,Right-Back,Right,175,850000.0,1300000.0,GPA Turkey,2024-06-30,TR1,Murat,Paluli,murat-paluli,https://img.a.transfermarkt.technology/portrait/header/288858-1665498134.jpg?lm=1,2022,https://www.transfermarkt.co.uk/murat-paluli/profil/spieler/288858,7331,7330,67,67,175,69,28,Right,65.0,65.5,60.500000,62.666667,69.000000,45.125,11.2
2302,170644,Ziya Erdal,2381,Sivasspor,Turkey,Turkey,Sivas,1988-01-05,Defender,Left-Back,Left,173,100000.0,4000000.0,NaN,2024-06-30,TR1,Ziya,Erdal,ziya-erdal,https://img.a.transfermarkt.technology/portrait/header/170644-1665498085.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ziya-erdal/profil/spieler/170644,10385,10384,65,65,182,73,35,Left,61.0,65.0,60.000000,62.333333,64.428571,50.875,11.6
2303,172163,Ugur Ciftci,2381,Sivasspor,Turkey,Turkey,Sivas,1992-05-04,Defender,Left-Back,Left,179,2500000.0,2750000.0,GPA Turkey,2027-06-30,TR1,Ugur,Ciftci,ugur-ciftci,https://img.a.transfermarkt.technology/portrait/header/172163-1665498039.jpg?lm=1,2022,https://www.transfermarkt.co.uk/ugur-ciftci/profil/spieler/172163,6731,6730,68,68,179,73,30,Left,66.5,64.0,64.833333,69.000000,68.857143,51.000,10.8
